policyID,county,hu_site_limit,fr_site_limit,tiv_2012,hu_site_deductible
599926,OKALOOSA COUNTY,12625.47,0,10941.13,0,
301651,OKALOOSA COUNTY,22408.24,0,23357.46,0,
163854,OKALOOSA COUNTY,178843.98,0,148275.96,0,
660484,OKALOOSA COUNTY,5325.14,0,5374.07,0,
825861,OKALOOSA COUNTY,4384236.19,0,5894342.5,0,
916258,OKALOOSA COUNTY,3591.24,0,3008.73,0,
887223,OKALOOSA COUNTY,275740.24,0,407614.67,0,
459625,OKALOOSA COUNTY,4994.07,0,4483.43,0,
351043,OKALOOSA COUNTY,27000,27000,45241.2,0,
774573,WALTON COUNTY,55024.2,55024.2,72858.09,0,
112074,WALTON COUNTY,55800,55800,78680.68,1116,
507519,WALTON COUNTY,71370000,71370000,100800000,0,
835886,WALTON COUNTY,205567.2,0,163277.3,0,
223349,WALTON COUNTY,1221435,0,2114279.56,0,
776158,WALTON COUNTY,1680724.8,0,2904690.79,0,
812455,WALTON COUNTY,6431697,0,8145667.07,0,
963672,WALTON COUNTY,216000,216000,299849.47,10800,
330767,WALTON COUNTY,5031.9,5031.9,5790.29,0,
240615,WALTON COUNTY,133020,133020,187055.78,0,
767744,WALTON COUNTY,133020,133020,137792.76,0,
849883,WALTON COUNTY,133020,133020,170325.19,0,
650883,WALTON COUNTY,133020,133020,144512.93,0,
161574,WALTON COUNTY,223020,223020,325576.64,0,
413972,WALTON COUNTY,5591003.55,0,9810000,0,
542491,WALTON COUNTY,1754103.28,0,1408109.91,0,
913792,WALTON COUNTY,3866697.9,3866697.9,4412188.44,0,
922176,WALTON COUNTY,1080000,1080000,1412258.76,0,
453383,WALTON COUNTY,945000,945000,1036150.92,0,
447991,WALTON COUNTY,389835,389835,550421.68,0,
322842,WALTON COUNTY,266535,266535,303834.97,0,
631055,WALTON COUNTY,182700,182700,191247.44,0,
452162,WALTON COUNTY,97744.5,97744.5,128226.71,0,
890894,WALTON COUNTY,58500,58500,45313.63,0,
918787,WALTON COUNTY,16443,16443,15655.84,0,
471375,WALTON COUNTY,7200,7200,8204.72,0,
354257,WALTON COUNTY,1814861.7,1814861.7,2674605.24,0,
924670,WALTON COUNTY,0,90000,128714.4,0,
629224,ESCAMBIA COUNTY,65700,65700,65180.71,0,
721375,ESCAMBIA COUNTY,90000,90000,106704,0,
999959,ESCAMBIA COUNTY,66150,66150,87957.27,0,
924130,ESCAMBIA COUNTY,66150,66150,81618.52,0,
257105,SANTA ROSA COUNTY,132466.15,0,114053.36,0,
978076,SANTA ROSA COUNTY,21194.58,0,19405.76,0,
735129,SANTA ROSA COUNTY,1589593.81,0,2442887.76,0,
986821,ESCAMBIA COUNTY,15120000,15120000,19260000,0,
825668,SANTA ROSA COUNTY,23116.5,23116.5,19995.5,0,
253767,SANTA ROSA COUNTY,184680,184680,128847.54,3693.6,
244259,SANTA ROSA COUNTY,2430,2430,2796.24,48.6,
275362,SANTA ROSA COUNTY,69030,69030,61482.54,1380.6,
918960,SANTA ROSA COUNTY,450,450,513.09,9,
745232,SANTA ROSA COUNTY,450,450,423.09,9,
625539,SANTA ROSA COUNTY,450,450,714.83,9,
325267,SANTA ROSA COUNTY,450,450,371.97,9,
564801,SANTA ROSA COUNTY,450,450,584.01,9,
580684,SANTA ROSA COUNTY,907056,907056,865251.6,0,
734245,SANTA ROSA COUNTY,8640,8640,12377.66,172.8,
238385,SANTA ROSA COUNTY,54090,54090,96795.24,1081.8,
104523,SANTA ROSA COUNTY,2340,2340,2403.51,46.8,
509826,SANTA ROSA COUNTY,132480,132480,196596.08,2649.6,
257157,SANTA ROSA COUNTY,7110,7110,12039.51,142.2,
473018,SANTA ROSA COUNTY,74880,74880,88178.61,1497.6,
176508,SANTA ROSA COUNTY,1800,1800,2906.28,36,
884722,SANTA ROSA COUNTY,4860,4860,7373.34,97.2,
903230,SANTA ROSA COUNTY,2430,2430,3598.99,48.6,
948111,SANTA ROSA COUNTY,176310,176310,298475.2,3526.2,
671626,SANTA ROSA COUNTY,4410,4410,4736.13,88.2,
895905,SANTA ROSA COUNTY,8820,8820,10778.03,176.4,
428223,SANTA ROSA COUNTY,360,360,536.81,7.2,
830470,SANTA ROSA COUNTY,90,90,76.01,1.8,
989877,SANTA ROSA COUNTY,17370,17370,17126.91,347.4,
399907,SANTA ROSA COUNTY,22950,22950,29929.1,459,
554106,SANTA ROSA COUNTY,31590,31590,24543.91,631.8,
992337,SANTA ROSA COUNTY,450,450,457.19,9,
846424,SANTA ROSA COUNTY,450,450,525.37,9,
270306,SANTA ROSA COUNTY,10152,10152,9236.21,0,
216978,SANTA ROSA COUNTY,2450925,2450925,1969808.42,49018.5,
435108,SANTA ROSA COUNTY,540,540,543.69,10.8,
345366,SANTA ROSA COUNTY,540,540,497.45,10.8,
347262,SANTA ROSA COUNTY,90,90,78.27,1.8,
513661,SANTA ROSA COUNTY,344494.8,0,312135.03,0,
108901,ESCAMBIA COUNTY,7357500,7357500,6882382.08,0,
807301,ESCAMBIA COUNTY,45000,45000,77674.68,0,
812938,SANTA ROSA COUNTY,31500,31500,26937.29,1575,
385437,SANTA ROSA COUNTY,138699,138699,180877.37,0,
170378,SANTA ROSA COUNTY,11880000,11880000,20250000,237024,
129286,SANTA ROSA COUNTY,10800,10800,16145.89,216,
735800,SANTA ROSA COUNTY,270,270,260.88,5.4,
421717,SANTA ROSA COUNTY,270,270,458.38,5.4,
110176,SANTA ROSA COUNTY,270,270,240.93,5.4,
189595,SANTA ROSA COUNTY,270,270,283.64,5.4,
736490,SANTA ROSA COUNTY,2880,2880,4139.94,57.6,
611803,SANTA ROSA COUNTY,4050,4050,5748.02,81,
388637,SANTA ROSA COUNTY,5400,5400,6460.82,108,
762291,SANTA ROSA COUNTY,360,360,500.09,7.2,
541105,SANTA ROSA COUNTY,450,450,597.48,9,
240936,SANTA ROSA COUNTY,450,450,588.06,9,
879316,SANTA ROSA COUNTY,75870,75870,78962.46,1517.4,
745558,SANTA ROSA COUNTY,540,540,640.99,10.8,
207231,SANTA ROSA COUNTY,3420,3420,4407.59,68.4,
824767,SANTA ROSA COUNTY,3420,3420,3948.52,68.4,
206961,SANTA ROSA COUNTY,3420,3420,3457.65,68.4,
680474,SANTA ROSA COUNTY,4770,4770,7684.41,95.4,
215439,SANTA ROSA COUNTY,1279260,1279260,1056095.65,63963,
924346,SANTA ROSA COUNTY,36424.92,0,37513.92,0,
655610,OKALOOSA COUNTY,188910.9,0,217160.64,0,
405382,SANTA ROSA COUNTY,15264,15264,24497.9,0,
377718,SANTA ROSA COUNTY,77310,77310,125381.36,1546.2,
935950,SANTA ROSA COUNTY,540,540,450.59,10.8,
355148,SANTA ROSA COUNTY,97200,97200,123606.32,1944,
758924,SANTA ROSA COUNTY,1980,1980,2053.72,39.6,
609967,SANTA ROSA COUNTY,450,450,617.46,9,
723783,SANTA ROSA COUNTY,450,450,419.48,9,
328567,SANTA ROSA COUNTY,450,450,574.85,9,
421307,SANTA ROSA COUNTY,450,450,389.97,9,
742840,SANTA ROSA COUNTY,1800,1800,2255.73,36,
312921,SANTA ROSA COUNTY,270,270,332.97,5.4,
889576,SANTA ROSA COUNTY,540,540,652.3,10.8,
867761,SANTA ROSA COUNTY,540,540,529.42,10.8,
616915,SANTA ROSA COUNTY,3420,3420,2823.77,68.4,
549952,SANTA ROSA COUNTY,65880,65880,101242.28,1317.6,
674160,SANTA ROSA COUNTY,21870,21870,38598.47,437.4,
587343,SANTA ROSA COUNTY,40383,40383,53212.28,0,
444661,SANTA ROSA COUNTY,3951,3951,4998.03,0,
824378,SANTA ROSA COUNTY,10269,10269,11740.55,0,
160889,SANTA ROSA COUNTY,1800,1800,2490.72,36,
318811,SANTA ROSA COUNTY,1440,1440,1717.77,28.8,
635094,SANTA ROSA COUNTY,2880,2880,2936.22,57.6,
241604,SANTA ROSA COUNTY,1800,1800,1425.09,36,
663265,SANTA ROSA COUNTY,17100,17100,26030.44,342,
339351,SANTA ROSA COUNTY,19800,19800,28272.42,396,
410190,SANTA ROSA COUNTY,10800,10800,11104.56,216,
691750,SANTA ROSA COUNTY,450,450,443.56,9,
553269,SANTA ROSA COUNTY,450,450,609.8,9,
319628,SANTA ROSA COUNTY,450,450,425.87,9,
201993,SANTA ROSA COUNTY,450,450,612.85,9,
246049,SANTA ROSA COUNTY,26627.76,0,28515.14,0,
350602,SANTA ROSA COUNTY,95099.15,0,99584.79,0,
702608,SANTA ROSA COUNTY,11411.9,0,16661.37,0,
368936,SANTA ROSA COUNTY,1141189.8,0,1378774.11,0,
132393,SANTA ROSA COUNTY,72275.35,0,114553.55,0,
631168,SANTA ROSA COUNTY,8558.92,0,11862.67,0,
649966,SANTA ROSA COUNTY,38039.66,0,35106.65,0,
568720,SANTA ROSA COUNTY,426690,426690,611902.9,8533.8,
229391,SANTA ROSA COUNTY,77310,77310,64300.66,1546.2,
441943,SANTA ROSA COUNTY,223236,223236,373496.15,0,
351168,SANTA ROSA COUNTY,540,540,499.69,10.8,
179554,SANTA ROSA COUNTY,360,360,467.86,7.2,
664569,SANTA ROSA COUNTY,1800,1800,2136.32,36,
199551,SANTA ROSA COUNTY,540,540,522.29,10.8,
409271,SANTA ROSA COUNTY,540,540,834.52,10.8,
494064,SANTA ROSA COUNTY,540,540,829.93,10.8,
430560,SANTA ROSA COUNTY,900,900,1291.51,18,
628466,SANTA ROSA COUNTY,2970,2970,3017.14,59.4,
553418,SANTA ROSA COUNTY,2970,2970,2531.45,59.4,
512569,SANTA ROSA COUNTY,450,450,721.28,9,
424262,SANTA ROSA COUNTY,270,270,238.2,5.4,
820799,SANTA ROSA COUNTY,42840,42840,64954.01,856.8,
726360,SANTA ROSA COUNTY,270,270,394.29,5.4,
474001,SANTA ROSA COUNTY,253710,253710,256470.36,5074.2,
279575,SANTA ROSA COUNTY,15957,15957,20143.35,0,
203729,SANTA ROSA COUNTY,74880,74880,63823.14,1497.6,
872346,SANTA ROSA COUNTY,1800,1800,1573.08,36,
243262,SANTA ROSA COUNTY,270,270,210.25,5.4,
121341,SANTA ROSA COUNTY,3420,3420,5089.45,68.4,
614581,SANTA ROSA COUNTY,540,540,773.88,10.8,
734320,SANTA ROSA COUNTY,540,540,814.11,10.8,
561447,SANTA ROSA COUNTY,540,540,685.04,10.8,
702618,SANTA ROSA COUNTY,900,900,751.84,18,
971902,SANTA ROSA COUNTY,355860,355860,521983.63,7117.2,
863607,SANTA ROSA COUNTY,2970,2970,4970.58,59.4,
819137,SANTA ROSA COUNTY,4050,4050,5183.8,81,
864540,SANTA ROSA COUNTY,22680,22680,35982,453.6,
203108,SANTA ROSA COUNTY,30960,30960,27162.57,619.2,
947119,SANTA ROSA COUNTY,30960,30960,33769.31,619.2,
189908,SANTA ROSA COUNTY,14850,14850,26307.67,297,
971894,SANTA ROSA COUNTY,450,450,418.14,9,
853884,SANTA ROSA COUNTY,10152,10152,8591.11,0,
262047,SANTA ROSA COUNTY,65520,65520,48301.34,1310.4,
772286,SANTA ROSA COUNTY,74880,74880,105431.64,1497.6,
437681,SANTA ROSA COUNTY,270,270,422.27,5.4,
358961,SANTA ROSA COUNTY,3420,3420,5429.59,68.4,
547262,SANTA ROSA COUNTY,13500,13500,22324.3,270,
103256,SANTA ROSA COUNTY,72810,72810,97726.16,1456.2,
330354,SANTA ROSA COUNTY,8550,8550,8609.23,171,
178596,SANTA ROSA COUNTY,540,540,525.8,10.8,
692828,SANTA ROSA COUNTY,540,540,782.46,10.8,
969352,SANTA ROSA COUNTY,2880,2880,4141.43,57.6,
573151,SANTA ROSA COUNTY,540,540,809.81,10.8,
726288,SANTA ROSA COUNTY,540,540,727.32,10.8,
736988,SANTA ROSA COUNTY,126900,126900,168873.19,2538,
240970,SANTA ROSA COUNTY,3780,3780,3375.33,75.6,
711597,SANTA ROSA COUNTY,5220,5220,8547.07,104.4,
293306,SANTA ROSA COUNTY,6750,6750,5025.24,135,
762838,SANTA ROSA COUNTY,540,540,928.81,10.8,
986261,SANTA ROSA COUNTY,450,450,597,9,
509731,SANTA ROSA COUNTY,625623.3,0,511229.33,0,
122008,SANTA ROSA COUNTY,393086.7,0,309170.55,0,
118775,SANTA ROSA COUNTY,349906.5,0,600607.51,0,
236212,SANTA ROSA COUNTY,5573795.2,0,5019759.95,0,
747032,SANTA ROSA COUNTY,539077.04,0,800669.57,0,
319811,OKALOOSA COUNTY,3362166,3362166,4327107.64,0,
423979,OKALOOSA COUNTY,14868,14868,10661.84,0,
650047,OKALOOSA COUNTY,5922,5922,5088.47,0,
620122,OKALOOSA COUNTY,64746,64746,71645.85,0,
205460,OKALOOSA COUNTY,666,666,676.12,0,
552449,OKALOOSA COUNTY,9342,9342,7296.63,0,
127639,OKALOOSA COUNTY,387,387,605.65,0,
575195,OKALOOSA COUNTY,279,279,457,0,
146250,OKALOOSA COUNTY,4563,4563,6924.65,0,
827727,OKALOOSA COUNTY,6336,6336,7867.07,0,
244162,OKALOOSA COUNTY,243,243,253.44,0,
773743,OKALOOSA COUNTY,243,243,262.61,0,
775396,OKALOOSA COUNTY,6714,6714,9616.92,0,
604182,OKALOOSA COUNTY,404727.3,0,544924.84,0,
260035,OKALOOSA COUNTY,158031.76,0,154491.84,0,
284825,OKALOOSA COUNTY,110622.23,0,105049.08,0,
870170,ESCAMBIA COUNTY,72837,72837,78174.5,0,
596127,ESCAMBIA COUNTY,72837,72837,97281.1,0,
664195,ESCAMBIA COUNTY,72837,72837,67340.14,0,
597159,ESCAMBIA COUNTY,3573,3573,3901.76,0,
838926,ESCAMBIA COUNTY,2313,2313,3415.74,0,
579782,ESCAMBIA COUNTY,17280,17280,20516.2,345.6,
558804,OKALOOSA COUNTY,200651.22,0,247571.5,0,
866798,OKALOOSA COUNTY,71198.82,0,91233.03,0,
679536,OKALOOSA COUNTY,6363,6363,10276.56,0,
929538,OKALOOSA COUNTY,86553,86553,141419.38,0,
386365,OKALOOSA COUNTY,2529,2529,3397.21,0,
280408,OKALOOSA COUNTY,1440,1440,1941.9,28.8,
141109,OKALOOSA COUNTY,2205,2205,1937.03,44.1,
366141,OKALOOSA COUNTY,23868,23868,22886.88,0,
399736,OKALOOSA COUNTY,6714,6714,9638.62,0,
287597,OKALOOSA COUNTY,0,0,4248273.2,0,
441513,OKALOOSA COUNTY,258102,0,273368.48,0,
440499,OKALOOSA COUNTY,641685.81,0,769858.71,0,
869342,OKALOOSA COUNTY,3142.34,0,3627.33,0,
686464,OKALOOSA COUNTY,198972.9,0,301384.25,0,
866745,OKALOOSA COUNTY,107774.37,0,82447.39,0,
852906,OKALOOSA COUNTY,74796.65,0,106622.69,0,
334981,OKALOOSA COUNTY,3257.93,0,5294.07,0,
976518,OKALOOSA COUNTY,673358.35,0,877278.19,0,
461166,SANTA ROSA COUNTY,414486,0,760996.3,20724.3,
424064,SANTA ROSA COUNTY,2121524.1,2121524.1,2734135.4,0,
290061,SANTA ROSA COUNTY,1168944.3,1168944.3,1048543.04,0,
725670,SANTA ROSA COUNTY,22500,22500,23315.85,0,
896410,SANTA ROSA COUNTY,23785.2,23785.2,36258.16,0,
220774,SANTA ROSA COUNTY,26257.5,26257.5,29849.53,0,
861965,SANTA ROSA COUNTY,666099,666099,664686.87,0,
343610,SANTA ROSA COUNTY,45180,45180,47931.64,903.6,
510550,SANTA ROSA COUNTY,65880,65880,89036.82,1317.6,
784166,SANTA ROSA COUNTY,44820,44820,60466.12,896.4,
979077,SANTA ROSA COUNTY,35910,35910,53027.58,718.2,
967000,SANTA ROSA COUNTY,2520,2520,2913.74,50.4,
913876,SANTA ROSA COUNTY,14310,14310,21872.41,286.2,
143514,SANTA ROSA COUNTY,62460,62460,101181.45,1249.2,
786229,SANTA ROSA COUNTY,14940000,14940000,16830000,0,
357955,SANTA ROSA COUNTY,450,450,530.71,9,
261776,SANTA ROSA COUNTY,184050,184050,263504.39,3681,
742009,SANTA ROSA COUNTY,720,720,871.53,14.4,
955057,SANTA ROSA COUNTY,180,180,242.79,3.6,
675985,SANTA ROSA COUNTY,450,450,485.4,9,
157133,SANTA ROSA COUNTY,900,900,813.38,18,
916242,SANTA ROSA COUNTY,450,450,386.32,9,
409997,SANTA ROSA COUNTY,450,450,449.14,9,
668031,SANTA ROSA COUNTY,1450602,1450602,2036212.93,0,
249902,SANTA ROSA COUNTY,6660,6660,10945.2,133.2,
525525,SANTA ROSA COUNTY,235980,235980,308048.29,4719.6,
367742,SANTA ROSA COUNTY,12510,12510,18150.63,250.2,
242756,SANTA ROSA COUNTY,26910,26910,31310.32,538.2,
684432,SANTA ROSA COUNTY,3582,3582,4300.09,0,
622135,SANTA ROSA COUNTY,83430,83430,85475.04,1668.6,
764722,SANTA ROSA COUNTY,1800,1800,2456.06,36,
788725,SANTA ROSA COUNTY,270,270,404.8,5.4,
406216,SANTA ROSA COUNTY,270,270,413.68,5.4,
334133,SANTA ROSA COUNTY,1800,1800,2466.66,36,
573080,SANTA ROSA COUNTY,3150,3150,5019.35,63,
622154,SANTA ROSA COUNTY,12150,12150,18030.21,243,
210729,SANTA ROSA COUNTY,12150,12150,16594.23,243,
477237,SANTA ROSA COUNTY,17730,17730,19733.84,354.6,
268426,SANTA ROSA COUNTY,450,450,359.51,9,
627948,SANTA ROSA COUNTY,450,450,552.4,9,
940699,SANTA ROSA COUNTY,8101602,8101602,7305538.59,0,
740688,SANTA ROSA COUNTY,4500,4500,5048.08,90,
231854,SANTA ROSA COUNTY,18900,18900,24911.49,378,
346853,SANTA ROSA COUNTY,270,270,354.09,5.4,
117802,SANTA ROSA COUNTY,270,270,333.4,5.4,
451852,SANTA ROSA COUNTY,270,270,386.47,5.4,
649391,SANTA ROSA COUNTY,151200,151200,207688.32,3024,
973192,SANTA ROSA COUNTY,540,540,494.57,10.8,
156481,SANTA ROSA COUNTY,540,540,917.09,10.8,
802387,SANTA ROSA COUNTY,720,720,686.9,14.4,
452346,SANTA ROSA COUNTY,90,90,126.97,1.8,
544147,SANTA ROSA COUNTY,90,90,106.63,1.8,
989709,SANTA ROSA COUNTY,450,450,439.85,9,
922052,SANTA ROSA COUNTY,450,450,389.23,9,
970187,SANTA ROSA COUNTY,450,450,653.98,9,
466590,SANTA ROSA COUNTY,450,450,501.28,9,
160188,SANTA ROSA COUNTY,450,450,496.41,9,
456261,SANTA ROSA COUNTY,450,450,550.8,9,
891363,SANTA ROSA COUNTY,450,450,559.16,9,
333352,SANTA ROSA COUNTY,450,450,694.01,9,
956512,SANTA ROSA COUNTY,1202769,1202769,1219246.94,0,
286658,SANTA ROSA COUNTY,1041867,1041867,1164830.23,0,
175028,SANTA ROSA COUNTY,1186290,1186290,1970157.22,23725.8,
242576,SANTA ROSA COUNTY,67410,67410,64987.96,1348.2,
915622,SANTA ROSA COUNTY,65520,65520,94611.8,1310.4,
527823,SANTA ROSA COUNTY,270,270,242.39,5.4,
111659,SANTA ROSA COUNTY,270,270,265.45,5.4,
805605,SANTA ROSA COUNTY,270,270,286.16,5.4,
693211,SANTA ROSA COUNTY,270,270,227.02,5.4,
752498,SANTA ROSA COUNTY,4230,4230,3528.48,84.6,
667759,SANTA ROSA COUNTY,180,180,173.44,3.6,
912774,SANTA ROSA COUNTY,180,180,207.64,3.6,
478350,SANTA ROSA COUNTY,180,180,232.7,3.6,
947468,SANTA ROSA COUNTY,180,180,230.05,3.6,
593628,SANTA ROSA COUNTY,180,180,145.94,3.6,
601869,SANTA ROSA COUNTY,450,450,526.45,9,
511414,SANTA ROSA COUNTY,900,900,1074.23,18,
458872,SANTA ROSA COUNTY,17730,17730,26467.88,354.6,
981166,SANTA ROSA COUNTY,81540,81540,89190.9,1630.8,
520239,SANTA ROSA COUNTY,540,540,783.82,10.8,
308058,SANTA ROSA COUNTY,13320,13320,11738.65,266.4,
559760,SANTA ROSA COUNTY,2250,2250,3416.58,45,
651084,SANTA ROSA COUNTY,450,450,772.2,9,
842526,SANTA ROSA COUNTY,2477952,2477952,3896529.96,0,
486965,SANTA ROSA COUNTY,21780,21780,30943.91,435.6,
648996,SANTA ROSA COUNTY,91197,91197,126713.49,0,
913551,SANTA ROSA COUNTY,1225548,1225548,1131053.35,0,
886330,SANTA ROSA COUNTY,15264,15264,13568.29,0,
653521,SANTA ROSA COUNTY,26460,26460,31383.04,529.2,
654376,SANTA ROSA COUNTY,23076,23076,19948.05,0,
972388,SANTA ROSA COUNTY,1800,1800,2530.8,36,
887337,SANTA ROSA COUNTY,270,270,387.12,5.4,
599960,SANTA ROSA COUNTY,270,270,333.14,5.4,
217587,SANTA ROSA COUNTY,270,270,358.28,5.4,
713806,SANTA ROSA COUNTY,270,270,294.3,5.4,
540556,SANTA ROSA COUNTY,270,270,361.39,5.4,
514459,SANTA ROSA COUNTY,1440,1440,2410.39,28.8,
277531,SANTA ROSA COUNTY,540,540,646.38,10.8,
523308,SANTA ROSA COUNTY,540,540,441.45,10.8,
288479,SANTA ROSA COUNTY,900,900,703.53,18,
355733,SANTA ROSA COUNTY,720,720,1202.95,14.4,
341119,SANTA ROSA COUNTY,8910,8910,11976.82,178.2,
805904,SANTA ROSA COUNTY,2610,2610,3784.89,52.2,
596275,SANTA ROSA COUNTY,13500,13500,17192.39,270,
502640,SANTA ROSA COUNTY,180,180,183.51,3.6,
481489,SANTA ROSA COUNTY,180,180,162.26,3.6,
946244,SANTA ROSA COUNTY,90,90,111.25,1.8,
475342,SANTA ROSA COUNTY,90,90,79.99,1.8,
874324,SANTA ROSA COUNTY,90,90,117.68,1.8,
847413,SANTA ROSA COUNTY,8550,8550,11386.22,171,
126027,SANTA ROSA COUNTY,8550,8550,14425.56,171,
654643,SANTA ROSA COUNTY,21870,21870,18559.25,437.4,
777773,SANTA ROSA COUNTY,34380,34380,28855.41,687.6,
166785,SANTA ROSA COUNTY,450,450,678.5,9,
846396,SANTA ROSA COUNTY,548640,548640,781983.18,10972.8,
916466,SANTA ROSA COUNTY,1005291,1005291,1481798.93,0,
533510,SANTA ROSA COUNTY,270,270,293.21,5.4,
886375,SANTA ROSA COUNTY,540,540,644.64,10.8,
111353,SANTA ROSA COUNTY,540,540,549.52,10.8,
180724,SANTA ROSA COUNTY,4500,4500,7624.37,90,
896262,SANTA ROSA COUNTY,450,450,459.11,9,
591006,SANTA ROSA COUNTY,15570,15570,20762.6,311.4,
493154,SANTA ROSA COUNTY,104436,104436,124242.29,0,
824169,SANTA ROSA COUNTY,270,270,240.28,5.4,
860909,SANTA ROSA COUNTY,270,270,357.22,5.4,
823864,SANTA ROSA COUNTY,270,270,394.07,5.4,
632467,SANTA ROSA COUNTY,270,270,326.82,5.4,
434782,SANTA ROSA COUNTY,270,270,449.38,5.4,
282458,SANTA ROSA COUNTY,236790,236790,402145.19,4735.8,
219103,SANTA ROSA COUNTY,540,540,534.91,10.8,
517545,SANTA ROSA COUNTY,33750,33750,39293.1,675,
307462,SANTA ROSA COUNTY,180,180,177.73,3.6,
987568,SANTA ROSA COUNTY,450,450,494.8,9,
102824,SANTA ROSA COUNTY,450,450,471.66,9,
916829,SANTA ROSA COUNTY,450,450,743.85,9,
852883,SANTA ROSA COUNTY,346986,346986,481805.33,0,
417812,SANTA ROSA COUNTY,1733688,1733688,1701016.65,0,
877482,SANTA ROSA COUNTY,357300,357300,569770.59,7146,
671910,SANTA ROSA COUNTY,265689,265689,448738.09,0,
480561,SANTA ROSA COUNTY,270,270,246.64,5.4,
792792,SANTA ROSA COUNTY,270,270,454.27,5.4,
510594,SANTA ROSA COUNTY,6750,6750,6452.08,135,
648614,SANTA ROSA COUNTY,450,450,518.52,9,
264790,SANTA ROSA COUNTY,450,450,467.21,9,
101011,SANTA ROSA COUNTY,305537.4,0,270984.79,0,
603380,SANTA ROSA COUNTY,408838.5,0,484159.63,0,
864444,SANTA ROSA COUNTY,386183.7,0,264999.25,0,
880426,SANTA ROSA COUNTY,43202.87,0,37827.05,0,
220264,SANTA ROSA COUNTY,266068.23,0,278515.96,0,
612003,SANTA ROSA COUNTY,68491.91,0,116506.38,0,
781819,SANTA ROSA COUNTY,20205.11,0,27808.01,0,
936433,SANTA ROSA COUNTY,25342.01,0,25538.66,0,
786515,SANTA ROSA COUNTY,52335.12,0,67208.35,0,
372998,SANTA ROSA COUNTY,52846.53,0,81013.73,0,
292392,SANTA ROSA COUNTY,15350.41,0,12436.04,0,
728007,SANTA ROSA COUNTY,52335.12,0,60578.95,0,
935181,SANTA ROSA COUNTY,171960.35,0,273545.92,0,
133076,SANTA ROSA COUNTY,836514.49,0,970410.35,0,
206897,SANTA ROSA COUNTY,72144.81,0,74242.27,0,
104146,SANTA ROSA COUNTY,286925.38,0,492708.27,0,
473040,SANTA ROSA COUNTY,573505.57,0,760110.52,0,
776152,SANTA ROSA COUNTY,68491.91,0,58227.44,0,
795400,SANTA ROSA COUNTY,107815.39,0,77712.47,0,
813395,SANTA ROSA COUNTY,12257.31,0,16341.45,0,
484268,SANTA ROSA COUNTY,118901.95,0,118616.59,0,
777226,SANTA ROSA COUNTY,27582.3,27582.3,40658.93,0,
956155,SANTA ROSA COUNTY,8368855.26,0,6151108.61,0,
739747,SANTA ROSA COUNTY,40500,40500,56115.02,810,
553581,SANTA ROSA COUNTY,62460,62460,93200.63,1249.2,
167845,SANTA ROSA COUNTY,89190,89190,114023.71,1783.8,
530021,SANTA ROSA COUNTY,270,270,275.43,5.4,
607816,SANTA ROSA COUNTY,40500,40500,38321.1,810,
790980,SANTA ROSA COUNTY,1890,1890,1730.48,37.8,
521788,SANTA ROSA COUNTY,4770,4770,5099.05,95.4,
596304,SANTA ROSA COUNTY,4770,4770,7783.21,95.4,
326129,SANTA ROSA COUNTY,8100,8100,10251.93,162,
646717,SANTA ROSA COUNTY,360,360,419.7,7.2,
695891,SANTA ROSA COUNTY,900,900,834.46,18,
619336,SANTA ROSA COUNTY,900,900,1241.7,18,
180291,SANTA ROSA COUNTY,900,900,838.28,18,
810634,SANTA ROSA COUNTY,2066571,2066571,2250086.64,0,
632920,SANTA ROSA COUNTY,28890,28890,29972.57,577.8,
153859,SANTA ROSA COUNTY,753588,753588,783418.03,0,
234424,SANTA ROSA COUNTY,142200,142200,201453.32,2844,
810487,SANTA ROSA COUNTY,5580,5580,8308.4,111.6,
912875,SANTA ROSA COUNTY,16380,16380,14796.25,327.6,
262122,SANTA ROSA COUNTY,9090,9090,12405.58,181.8,
909669,SANTA ROSA COUNTY,15570,15570,13864.46,311.4,
687124,SANTA ROSA COUNTY,24570,24570,32586.72,491.4,
191823,SANTA ROSA COUNTY,1800,1800,2928.96,36,
532762,SANTA ROSA COUNTY,270,270,376.98,5.4,
551112,SANTA ROSA COUNTY,270,270,244.57,5.4,
193295,SANTA ROSA COUNTY,270,270,235.76,5.4,
468474,SANTA ROSA COUNTY,270,270,244.89,5.4,
739572,SANTA ROSA COUNTY,270,270,356.96,5.4,
297720,SANTA ROSA COUNTY,270,270,262.9,5.4,
505093,SANTA ROSA COUNTY,270,270,334.63,5.4,
789620,SANTA ROSA COUNTY,270,270,291.67,5.4,
959312,SANTA ROSA COUNTY,270,270,425.33,5.4,
392368,SANTA ROSA COUNTY,1800,1800,2530.2,36,
903652,SANTA ROSA COUNTY,1800,1800,1840.46,36,
986176,SANTA ROSA COUNTY,3780,3780,5285.95,75.6,
758732,SANTA ROSA COUNTY,540,540,662.62,10.8,
388923,SANTA ROSA COUNTY,900,900,1662.34,18,
777076,SANTA ROSA COUNTY,720,720,811.52,14.4,
353159,SANTA ROSA COUNTY,90,90,103.13,1.8,
841424,SANTA ROSA COUNTY,90,90,76.88,1.8,
290176,SANTA ROSA COUNTY,90,90,136.32,1.8,
107435,SANTA ROSA COUNTY,12150,12150,8947.75,243,
294545,SANTA ROSA COUNTY,12150,12150,8992.34,243,
